"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2004","2004",99.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2005","2005",102.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2006","2006",105.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2007","2007",109,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2008","2008",111.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2009","2009",114.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2010","2010",117.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2011","2011",121.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2012","2012",117,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2013","2013",119.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2014","2014",121.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2015","2015",123.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2016","2016",124.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2017","2017",125,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","HUN","Hungary","2018","2018",125.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2000","2000",15,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2001","2001",15.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2002","2002",15.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2003","2003",15.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2004","2004",15.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2005","2005",15.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2006","2006",15.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2007","2007",16,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2008","2008",16.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2009","2009",16.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2010","2010",16.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2011","2011",16.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2012","2012",16.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2013","2013",17.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2014","2014",17.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2015","2015",17.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2016","2016",18.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2017","2017",18.7,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2018","2018",18.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2000","2000",2.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2001","2001",2.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2002","2002",2.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2003","2003",3.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2004","2004",3.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2005","2005",3.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2006","2006",3.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2007","2007",3.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2008","2008",3.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2009","2009",3.8,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2010","2010",3.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2011","2011",4.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2012","2012",4,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2013","2013",4.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2014","2014",4.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2015","2015",4.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2016","2016",4.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2017","2017",4.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","HUN","Hungary","2018","2018",4.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2000","2000",32.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2001","2001",32.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2002","2002",33.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2003","2003",33.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2004","2004",34.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2005","2005",34.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2006","2006",35,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2007","2007",35.6,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2008","2008",36.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2009","2009",37.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2010","2010",38.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2011","2011",39.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2012","2012",40.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2013","2013",41.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2014","2014",43,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2015","2015",44.5,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2016","2016",46.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2017","2017",47.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2018","2018",49,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2000","2000",7.5,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2001","2001",7.7,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2002","2002",8.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2003","2003",8.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2004","2004",8.7,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2005","2005",9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2006","2006",9.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2007","2007",9.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2008","2008",10,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2009","2009",10.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2010","2010",10.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2011","2011",11,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2012","2012",11.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2013","2013",11.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2014","2014",11.8,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2015","2015",12.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2016","2016",12.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2017","2017",12.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","ISL","Iceland","2018","2018",12.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2000","2000",17.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2001","2001",18,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2002","2002",18.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2003","2003",18.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2004","2004",18.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2005","2005",18.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2006","2006",19.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2007","2007",19.5,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2008","2008",19.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2009","2009",20.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2010","2010",20.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2011","2011",21.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2012","2012",21.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2013","2013",22.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2014","2014",22.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2015","2015",23.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2016","2016",24.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2017","2017",25,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2018","2018",25.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2000","2000",4.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2001","2001",4.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2002","2002",5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2003","2003",5.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2004","2004",5.3,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2005","2005",5.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2006","2006",5.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2007","2007",5.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2008","2008",6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2009","2009",6.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2010","2010",6.3,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2011","2011",6.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2012","2012",6.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2013","2013",6.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","ISL","Iceland","2014","2014",7,,
